Sample	posterior	likelihood	prior	pi.0	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.a	pi.b	pi.c	pi.d	pi.e	pi.f	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	Theta	psi.height	psi.treeLength	E.treeLikelihood
102000	-4009.8881344611177	-4017.6938976373276	7.805763176209844	0.05493372878818471	0.026781558537599316	0.027049470740700986	0.08214608128129805	0.04669259016431613	0.09447281520887754	0.04995878794564239	0.02152998240725784	0.02253068472073387	0.023975053767785498	0.17651812827369437	0.05472654434553971	0.05994453848485877	0.052037068427021146	0.02510128871578067	0.18160167819070877	0.17643170080762155	0.2641443271130438	0.21274454623577405	0.11278511004397498	0.10894659356103911	0.12494772223854651	1.4250768004161436	1.0544143752122037	5.488833430998264	-4017.6938976373276
104000	-4012.5778976956326	-4017.6347153459005	5.056817650267824	0.053967340378620325	0.026781558537599316	0.026828368339075447	0.08234856347682809	0.05234361783181898	0.11303354370115976	0.04582389542694418	0.019021871555382965	0.02586236790868389	0.02477896840415031	0.16487793719421137	0.0716460796546132	0.05048981437728039	0.051210986503283415	0.03379926574842908	0.1571858209619191	0.13023430605513556	0.27613814748621424	0.26208887000089154	0.11283808977842474	0.11350481007905627	0.10519577660027765	2.484606638075189	0.9978925851961981	5.624124047274657	-4017.6347153459005
106000	-4009.7599115227313	-4015.661824860028	5.90191333729684	0.06665815811828807	0.0312847928576242	0.02390436060816742	0.07838422435852856	0.04775030064577454	0.11863210631841083	0.039703658720233174	0.016885046646518832	0.029358717353772552	0.026861644092157883	0.16487793719421137	0.06270795239740964	0.05397268541985455	0.04196734289290027	0.028692938917196584	0.16835813345895131	0.12281567145287106	0.296317082994562	0.23281588671362777	0.09545428464275293	0.1283128325245226	0.12428424167166366	2.366111321556132	0.9916234505347394	5.405381706846906	-4015.661824860028
108000	-4011.5411203192525	-4018.9069252796553	7.365804960402691	0.06844779102309714	0.02489315310630124	0.023628090864646664	0.08942297693587233	0.04443761222606214	0.10496142467904425	0.043227194945876866	0.013109084115546378	0.017260458276866404	0.029532426938685123	0.18370657056540562	0.06400215091256378	0.05071763382410125	0.04196734289290027	0.03284118907101638	0.1678448996220139	0.15337359651017624	0.26263527396821	0.23017938148850756	0.08253967028374988	0.14499523145381382	0.12627684629554253	1.4577774720951633	0.9917798415927084	5.316373792566635	-4018.9069252796553
110000	-4011.275499431196	-4015.4230302799947	4.147530848798716	0.06618937748392564	0.031044785504251493	0.02582370938814943	0.07732356495376999	0.043310592000046354	0.10994934221603761	0.04797664341391182	0.014428264994812812	0.020192868298491665	0.02477271416831414	0.1608971274264603	0.05645215017754175	0.04917593703985728	0.04382377535352428	0.03284118907101638	0.19579795850988876	0.1577843238460386	0.2830859731657372	0.22495010196585505	0.09340937732744467	0.11662872913039667	0.12414149456452789	2.3273364141458486	1.0347216699575905	5.8220508806533395	-4015.4230302799947
112000	-4011.034160009241	-4016.818451371934	5.784291362692812	0.06645733120320486	0.02767512712443692	0.026005898931258348	0.07171825931926727	0.040502070619223826	0.10466348706797596	0.04727607116069623	0.012941726020470369	0.019098008158553753	0.025095438254439814	0.18084704076486385	0.05645215017754175	0.04917593703985728	0.04749036878308234	0.03130571550497767	0.1932953698701495	0.1821998686682589	0.30130507613483076	0.19522870018942043	0.09538962452190054	0.12272815312475824	0.10314857736083119	1.179365567157629	1.1802515248654466	6.001401710521543	-4016.818451371934
114000	-4010.8301804643975	-4016.4214203400184	5.591239875620808	0.05625314989634565	0.03142798918017351	0.03416482174622876	0.08577711207231348	0.04078045889462587	0.11834374223040314	0.0461244037011968	0.012941726020470369	0.01969617820924898	0.02291925091313894	0.17735418291502625	0.06053874624893341	0.05914905039452601	0.03948164601484317	0.032664571353272207	0.16238297020925313	0.14454302260915433	0.267298128785548	0.22176489337646274	0.12109826232026095	0.13711179312169391	0.10818389978688016	1.0334428296248137	1.0206753395680621	5.695067939546375	-4016.4214203400184
116000	-4009.957256818687	-4016.890357440961	6.9331006222741465	0.07042118394212837	0.029601673231233354	0.031055042424219956	0.08334348393237026	0.042639321731445225	0.09972382832754072	0.044886906134370935	0.015592116151356646	0.016296146302416645	0.0229895119058907	0.17335256761367662	0.0704363024531808	0.042657862882501806	0.04613748360844581	0.032664571353272207	0.17820199800594966	0.13426753552790077	0.25502618859255294	0.23797720622460147	0.11887925634598444	0.1456659135220803	0.10818389978688016	1.459168368834788	0.9865739824972718	5.4859205259330714	-4016.890357440961
118000	-4020.128200836836	-4026.2120469351903	6.0838460983540195	0.059718029884212744	0.030806110829083765	0.028759352418320235	0.08287264221335618	0.05362596347877651	0.12199711857955307	0.041940661806306026	0.019600574716214736	0.021220199567637835	0.018434505977172652	0.14175228935749737	0.06480924443778212	0.044636857642824115	0.03549968359428665	0.03267529423738348	0.20165147125959226	0.11741833439408221	0.3076350818643278	0.20381571420322048	0.11251205072752934	0.12848621948854244	0.13013259932229776	1.7884626912932884	0.9611959452877114	5.5286441444242795	-4026.2120469351903
120000	-4009.0401265347996	-4015.268561502203	6.228434967403281	0.06866311936844194	0.032364071466972275	0.03315847894674638	0.07174886039950316	0.036120850226990596	0.11533518508593031	0.05278311173632811	0.010611465268735389	0.028371950263820556	0.02490759260649089	0.1517360167858403	0.05977755785433834	0.05649923836006674	0.052700955884980485	0.027322178910582758	0.17789936683423152	0.12277639909307236	0.28437460149991467	0.24121796452714278	0.1021999081031108	0.13438485248633875	0.11504627429042068	2.017530943697924	0.9291306613142555	5.4143354566279545	-4015.268561502203
122000	-4016.23250437389	-4024.3925892587545	8.160084884864482	0.07511736411530759	0.04265562442840821	0.029355379308164314	0.07568764533867262	0.04549832957240835	0.12821628876262883	0.03358294766673657	0.018650688535871554	0.0264685561416105	0.02270464974627351	0.14144446382440437	0.06160680269269285	0.04818323115174439	0.05914548859696185	0.027980391929569824	0.1637021481885444	0.13201839717950406	0.30090896889074553	0.20497470606744575	0.09828859716582601	0.1345917872965471	0.12921754339993166	1.7441862196103417	0.9522345758814214	5.361681203477393	-4024.3925892587545
124000	-4022.2486055988156	-4030.491073080133	8.242467481317178	0.07419018805035683	0.04214522754565228	0.02318238187796777	0.07282020521320892	0.04477879583983	0.12999146102802756	0.03953172168072761	0.022172325880535103	0.024042574529483426	0.030697310996394583	0.13301624099251264	0.0541354467376016	0.054052633018501196	0.05129486984646038	0.03469136658344269	0.16925725017929716	0.12070324298003217	0.2851669612555286	0.2167173039471143	0.13459711903642788	0.11573289608649098	0.12708247669440625	1.512239099410832	0.9771514137915647	5.501776690869491	-4030.491073080133
126000	-4005.3562056977	-4012.028042282872	6.67183658517186	0.06986951777507823	0.02842997861808611	0.029785360178127752	0.08355156464392635	0.04661896958377961	0.1089233284510226	0.04849387587588387	0.010834082527731694	0.024042574529483426	0.01941542225827715	0.17787093586322253	0.05364027763544688	0.06275049874928751	0.045956286913529786	0.024687178554927414	0.16513014784218888	0.13847445832375874	0.29632267532726936	0.21850457678951962	0.09363191369642357	0.128768139745328	0.12429823611770086	1.3955839834291952	1.071292380768594	5.667613859120596	-4012.028042282872
128000	-4011.7779312119787	-4017.7878582588564	6.009927046877589	0.05820979507002042	0.022354148203533722	0.028316943625542948	0.07456406439831664	0.05490651873845046	0.10575160652321336	0.04299204531607442	0.019583733114696265	0.024042574529483426	0.023514217027396422	0.18513053565450366	0.055371995153878174	0.06151481768571359	0.043330430465374506	0.020982383160726405	0.17943419133307534	0.15964371267249214	0.2723173639539794	0.21983900315984814	0.08622280522294004	0.13900303570770053	0.12297407928303995	1.6520922339179145	1.022186100918555	5.623270142819251	-4017.7878582588564
130000	-4007.4912669054647	-4014.7728679911716	7.281601085706658	0.05867795853557468	0.021853493799878186	0.02699285435773762	0.06995065414866979	0.052634511000279556	0.12386636737215627	0.04932665698572156	0.019583733114696265	0.024042574529483426	0.0190628505783658	0.17340026062869304	0.04584647197812734	0.05249733653840977	0.044051805786687104	0.0339237754321055	0.1842886952134138	0.12535049207268897	0.2976482972404267	0.21917050820250722	0.09294814688555497	0.1325895996648421	0.13229295593398013	1.3763502788000852	0.881145163395207	5.1479350582731955	-4014.7728679911716
132000	-4010.771154169388	-4019.170796430101	8.399642260712955	0.07293381959104017	0.027264808485823987	0.036136113293453107	0.0737241693959797	0.03503743843478363	0.11041392529547021	0.044658502295433965	0.014702305002380005	0.019673006085957886	0.03054642770284305	0.1894986929193302	0.06084707495446338	0.045341976811351624	0.044051805786687104	0.027587022565937314	0.16758291137906436	0.1621757952488409	0.27941310739083397	0.20608477218036583	0.09292936349568955	0.12710400575028968	0.13229295593398013	1.0820298494780376	0.9131999779422711	5.050382465836678	-4019.170796430101
134000	-4013.5597455921193	-4018.8852315027584	5.325485910639124	0.06974103304236365	0.03737306087231483	0.02551793783682444	0.08762416028148798	0.03245482871568719	0.09103136204363439	0.04071974945574576	0.01610427000017854	0.02070300622233031	0.025317612495438478	0.1870904401040219	0.050574732227015966	0.05725256657832308	0.05685836758155993	0.029740754699860483	0.17189611784321276	0.17878356350753488	0.26772573755933554	0.20612509958995176	0.10441812698283429	0.12643762598369007	0.11650984637665353	1.9361483844243261	1.0633134851113966	5.797364852053696	-4018.8852315027584
136000	-4012.7116844862935	-4019.061539201565	6.349854715271761	0.06954793587523345	0.016381569545633502	0.02925763198092477	0.08332626785412045	0.07190366025326067	0.09658288440854323	0.03978416766181206	0.0170540759575857	0.022981809594708136	0.023544636857339526	0.16442302733299577	0.055969444362184165	0.05438476877574366	0.04694739500822084	0.025852381556783183	0.18205834297491058	0.13854077568113957	0.2612697218950097	0.22391082971398762	0.12266611125563703	0.12782330950631154	0.12578925194791454	1.3205506905262894	1.086580591862895	5.8006150682546265	-4019.061539201565
138000	-4002.7811992099373	-4009.1428225178533	6.361623307916201	0.06810714160190963	0.0263776957989311	0.02208791530323008	0.08171630937285253	0.043893079559833875	0.11057810006595314	0.04681126465266692	0.016151078260592623	0.023987481336058367	0.02020283724754731	0.14672548573314598	0.05620480771881765	0.05438476877574366	0.05169516274100625	0.026588623239876083	0.20448824859183445	0.13813538193249864	0.30395454898458535	0.20313192750618414	0.10656359962017246	0.11621324948637525	0.1320012924701842	1.3891264307628186	1.0588159516581046	5.700344617236329	-4009.1428225178533
140000	-4014.93205468868	-4020.0390444137533	5.1069897250730385	0.07016296101063355	0.023799578876768382	0.02756991688395668	0.07085748243006587	0.05131988181392452	0.1029518179591323	0.03857645811227021	0.02075924386449765	0.02504294411113376	0.02020283724754731	0.1648012398359558	0.044730371219928296	0.06533285191961474	0.04412054007715436	0.02528362604558177	0.20448824859183445	0.16199070815030117	0.2796105358260169	0.19422253945230614	0.10654007007927166	0.13155807825532037	0.12607806823678377	1.989567007786989	0.996784450341818	5.625448010174165	-4020.0390444137533
142000	-4023.146676862676	-4030.893209251397	7.74653238872078	0.06300685999625044	0.03637049068314914	0.03261984688919497	0.06696870206539901	0.0677118098688225	0.1257516059952308	0.049950819863048224	0.015146562452069606	0.015241050054167253	0.02052863620293719	0.13648534012717645	0.049193199759631955	0.06519926383852628	0.037126425816094696	0.026759344865444366	0.1919400415228567	0.11480680133011269	0.33558231647472436	0.18531615855965808	0.11584022958817225	0.12393794132601788	0.12451655272131476	1.4094652146206545	1.0227470534160565	5.445847138218032	-4030.893209251397
144000	-4021.0103700557743	-4026.982778476656	5.972408420882083	0.059243909274730576	0.03731631944028909	0.022270129411588027	0.09303918033938123	0.0339644494818087	0.14251836535497142	0.05016785269062587	0.016654174841976108	0.019439520048169956	0.01604778981587942	0.15171621176208253	0.05094175278897612	0.04538515932126887	0.05377560404999616	0.028262922654575667	0.17925665872367988	0.137816513629917	0.3119347547906132	0.20964892779840077	0.10751510918789821	0.10445565334595897	0.12862904124721183	1.0516705338162518	1.0981003990313452	5.631433490122042	-4026.982778476656
146000	-4007.907537783183	-4015.275812299752	7.368274516569027	0.06565426783886916	0.030112368518545936	0.02576863419146904	0.06732777331612191	0.046742091042812225	0.12161982694073234	0.044814284389194936	0.012850445319660404	0.018978006419773916	0.028603367257148488	0.17725212905106857	0.06058976534682564	0.06196596435977468	0.045600047158793	0.030434980390032736	0.1616860484591766	0.14235198126975865	0.26372002081785956	0.21807859582929143	0.09725329784057457	0.14520780488097607	0.1333882993615398	1.3089646897961633	1.0662120321724722	5.620140561944691	-4015.275812299752
148000	-4000.1021538843906	-4007.01729119984	6.91513731544951	0.06630025824837359	0.035299070619393615	0.026363492924872493	0.06624641339568507	0.046742091042812225	0.12299551304789375	0.049356508467309365	0.013040184902389437	0.018978006419773916	0.02356871176405831	0.1650775060425364	0.05716649484805964	0.05170496447607486	0.04593873812456217	0.02783278422407215	0.1833892614521326	0.1396066777094354	0.27562598325825033	0.22268006904791834	0.09082436828181562	0.1360981748709771	0.13516472683160327	1.454098548006739	0.969041174826414	5.457694290901728	-4007.01729119984
150000	-4007.4316272312108	-4014.0775504307603	6.645923199549372	0.059594217703360194	0.029396353616023226	0.026217328022898237	0.0770816029957362	0.0350350369438663	0.11833574196971922	0.041353210110931134	0.017979459981331054	0.021238699454303754	0.017090399220413166	0.1821138000177488	0.05478762603272796	0.052723756955463254	0.0572222457504144	0.03092737107670214	0.17890315014836056	0.1268367337397628	0.2740706586802008	0.2255508573691801	0.10356071471586535	0.1233282236622915	0.14665281183269951	1.3026946364203806	0.9743814696419871	5.489744409196741	-4014.0775504307603
152000	-4015.3418741951673	-4022.0595710227076	6.7176968275401485	0.05231587583218962	0.030049429183562744	0.029668709560949927	0.07070019053037135	0.05432441621912604	0.12760564429693616	0.05523838591953134	0.01622005280920244	0.017950803264051837	0.022713796494063472	0.18020550540068314	0.05478762603272796	0.0464123290383461	0.03976117762517003	0.02876290078788047	0.17328315700520694	0.11216170351449242	0.27554941355440954	0.22797783348348016	0.09150071188425557	0.14615752573066282	0.14665281183269951	1.3259944354137416	0.9762692018601524	5.586171838400522	-4022.0595710227076
154000	-4009.9840024570294	-4016.527677258976	6.543674801946445	0.06644421386923291	0.02623434265577418	0.02848127437754701	0.07274533626838989	0.041585298952581715	0.11995402862306512	0.05119071122707287	0.014728418542640703	0.019921176054289752	0.03140622893283261	0.15215844968793552	0.05917341419225801	0.060545519220388304	0.03797199474191064	0.02876290078788047	0.18869669186619986	0.14132307290688814	0.2742798990572519	0.21065165348918882	0.11676709020499282	0.11025555179819622	0.14672273254348212	1.4573257175523628	1.003867257514393	5.624705241106492	-4016.527677258976
